,Unnamed: 0,Delivery_person_Age,Delivery_person_Ratings,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min),distance
5337,12727,37.0,4.4,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,47,17.074904296022552
5338,20679,25.0,4.6,Stormy,Medium,2,Snack,electric_scooter,0.0,No,Metropolitian,18,10.865675782683507
5339,20974,33.0,4.8,Fog,Medium,2,Drinks,electric_scooter,1.0,No,Metropolitian,30,19.87838985945976
5340,24780,32.0,4.9,Sandstorms,Low,1,Drinks,motorcycle,1.0,No,Urban,25,13.582337494248948
5341,20953,25.0,4.7,Windy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,18,4.6741721238665574
5342,17109,32.0,4.8,Sunny,Low,2,Snack,motorcycle,0.0,No,Metropolitian,16,4.528183776374744
5343,4595,26.0,4.5,Stormy,Jam,2,Buffet,scooter,1.0,No,,15,20.177913041350532
5344,21052,20.0,4.6,Sunny,Jam,1,Drinks,scooter,0.0,No,Metropolitian,14,12.419803336908602
5345,13565,36.0,4.8,Sandstorms,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,21,20.442929762531403
5346,2968,26.0,4.7,Stormy,Low,1,Buffet,motorcycle,0.0,No,Metropolitian,10,3.105110395480351
5347,35640,35.0,4.7,Cloudy,Low,1,Meal,motorcycle,0.0,No,Metropolitian,30,13.682164589326144
5348,2418,24.0,4.5,Cloudy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,10.72475046206117
5349,6137,20.0,4.5,Sandstorms,Medium,1,Drinks,motorcycle,1.0,No,Urban,16,13.681631975430268
5350,16347,37.0,5.0,Windy,Medium,2,Meal,scooter,1.0,No,Urban,24,16.72060564151053
5351,13265,33.0,4.4,Stormy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,44,12.58026782216666
5352,35227,26.0,4.9,Stormy,Jam,2,Drinks,scooter,0.0,No,Metropolitian,10,7.761199672816212
5353,44975,29.0,4.6,Fog,Low,1,Buffet,scooter,0.0,No,Urban,10,7.631463933531914
5354,25257,38.0,4.6,Cloudy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,29,4.596877706249969
5355,36961,30.0,4.7,Cloudy,High,0,Meal,motorcycle,1.0,No,Metropolitian,31,3.0594433396653913
5356,4799,32.0,3.7,Windy,Jam,1,Snack,scooter,0.0,No,Metropolitian,36,12.417550915781517
5357,13806,39.0,4.6,Sunny,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,29,2.979626519740365
5358,7506,33.0,4.5,Stormy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,29,4.717601091654031
5359,29823,29.0,4.9,Windy,Jam,1,Snack,scooter,1.0,No,Metropolitian,13,4.596951629108698
5360,39471,,,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,23,3.1044353979039836
5361,2592,25.0,4.8,Sandstorms,Jam,1,Meal,scooter,0.0,No,Metropolitian,15,16.983374593885056
5362,25299,21.0,4.8,Sunny,High,1,Snack,motorcycle,0.0,No,Metropolitian,16,6.242624846086393
5363,16830,35.0,4.5,Windy,Low,1,Snack,motorcycle,1.0,No,Urban,29,3.105145540707299
5364,1159,21.0,4.5,Cloudy,Medium,0,Meal,motorcycle,1.0,No,Metropolitian,32,12.116895847960556
5365,28691,33.0,4.9,Stormy,Medium,0,Meal,motorcycle,2.0,No,Metropolitian,42,10.428262033869533
5366,16465,28.0,4.8,Sunny,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,12,7.762461854606564
5367,2881,29.0,4.2,Cloudy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,31,1.4897994992240744
5368,19003,33.0,5.0,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,26,7.862668167467362
5369,26370,38.0,4.9,Sandstorms,Jam,0,Buffet,motorcycle,1.0,No,Metropolitian,40,8.937860881520818
5370,29560,25.0,4.6,Stormy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,16,4.657159717712414
5371,42256,,,Sandstorms,Low,0,Meal,motorcycle,1.0,No,Metropolitian,23,2.9794951434313237
5372,10668,32.0,5.0,Fog,Medium,2,Buffet,scooter,1.0,No,Metropolitian,18,6.080891507792573
5373,10465,33.0,4.6,Sunny,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,19,12.073616371156678
5374,30118,35.0,4.6,Stormy,Low,0,Meal,motorcycle,1.0,No,Urban,22,20.442929762531403
5375,9398,38.0,4.3,Windy,Low,0,Snack,motorcycle,1.0,No,Urban,24,4.588360239103391
5376,23092,36.0,3.9,Stormy,Medium,1,Buffet,scooter,1.0,No,Urban,34,19.83955478225852
5377,41098,39.0,4.6,Sunny,Jam,0,Snack,motorcycle,1.0,No,Urban,20,7.763607607896017
5378,17110,34.0,4.8,Sandstorms,High,2,Buffet,electric_scooter,1.0,No,Metropolitian,28,6.127835452793534
5379,13174,28.0,4.4,Fog,Jam,1,Snack,motorcycle,0.0,No,Metropolitian,33,7.56236421354915
5380,14265,29.0,4.7,Sunny,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,24,3.0594433396653913
5381,44164,21.0,4.8,Windy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,16,1.5294841734467386
5382,23674,24.0,5.0,Sandstorms,High,1,Meal,motorcycle,0.0,No,Metropolitian,13,1.5293087710297812
5383,39741,21.0,4.9,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,27,9.075423573291657
5384,19133,37.0,4.4,Sandstorms,High,2,Drinks,motorcycle,1.0,No,Metropolitian,32,3.0605561412937488
5385,21979,38.0,4.6,Windy,High,1,Snack,motorcycle,1.0,No,Metropolitian,26,6.037557938280219
5386,18507,33.0,4.7,Sunny,High,1,Buffet,motorcycle,1.0,No,Metropolitian,18,6.049956259897484
5387,15557,20.0,4.0,Fog,Jam,1,Buffet,scooter,1.0,No,Urban,36,12.243495934522482
5388,26905,39.0,4.9,Stormy,Jam,0,Buffet,motorcycle,3.0,No,Metropolitian,45,17.07651409815574
5389,38358,31.0,4.2,Sandstorms,High,0,Meal,motorcycle,2.0,No,Metropolitian,33,1.4652223653505636
5390,34043,38.0,4.6,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,50,12.435597855308881
5391,2785,31.0,4.0,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,30,3.10548530705921
5392,34704,25.0,4.7,Sandstorms,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,19,4.717601091654031
5393,13228,32.0,4.9,Sunny,Jam,2,Buffet,electric_scooter,0.0,No,Metropolitian,15,7.648280480204149
5394,7171,27.0,4.9,Cloudy,High,2,Drinks,motorcycle,1.0,No,Metropolitian,28,1.554619808075942
5395,27076,36.0,4.4,Sandstorms,Jam,0,Drinks,motorcycle,2.0,No,Urban,38,9.121425981664203
5396,18289,37.0,4.9,Fog,Jam,2,Drinks,scooter,1.0,No,Metropolitian,38,10.427575355121444
5397,5204,33.0,4.7,Stormy,Low,1,Meal,scooter,1.0,No,Metropolitian,25,4.560890657632929
5398,33290,20.0,4.6,Stormy,Jam,2,Buffet,electric_scooter,0.0,No,Urban,16,16.722118375754214
5399,5680,37.0,4.2,Windy,Jam,2,Drinks,electric_scooter,1.0,No,Urban,32,9.31301715871654
5400,24282,38.0,5.0,Fog,Jam,2,Drinks,electric_scooter,1.0,No,Metropolitian,36,20.442929762531403
5401,2814,22.0,5.0,Cloudy,Low,2,Drinks,scooter,0.0,No,Metropolitian,17,1.5320260200767226
5402,716,23.0,4.9,Cloudy,Medium,2,Snack,motorcycle,2.0,No,Metropolitian,36,10.721987300476135
5403,28605,38.0,4.8,Fog,Low,1,Drinks,motorcycle,0.0,No,Urban,18,9.0818481616962
5404,40476,32.0,4.6,Sunny,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,18,12.435256734958136
5405,45000,31.0,4.9,Sunny,Low,0,Meal,motorcycle,1.0,No,Metropolitian,24,19.760798007032676
5406,302,39.0,4.8,Fog,High,2,Drinks,scooter,1.0,No,Urban,26,3.108988330546308
5407,38629,39.0,4.7,Cloudy,Jam,0,Snack,motorcycle,1.0,No,Semi-Urban,48,11.914594077095886
5408,5425,24.0,4.9,Sunny,Jam,2,Drinks,scooter,1.0,No,Urban,11,13.582337494248948
5409,33148,,,Sandstorms,Low,1,Meal,scooter,0.0,No,Metropolitian,28,16.38573010428938
5410,32290,27.0,4.8,Sandstorms,Medium,1,Buffet,motorcycle,0.0,No,Urban,27,10.867138301963886
5411,29474,21.0,4.8,Windy,Jam,0,Buffet,motorcycle,1.0,No,Urban,31,19.364274793095092
5412,23087,28.0,4.2,Stormy,Low,0,Drinks,motorcycle,1.0,No,,22,9.326603239448477
5413,11325,39.0,5.0,Fog,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,16,3.0253456539804797
5414,8916,29.0,4.2,Sandstorms,Low,0,Buffet,motorcycle,1.0,No,Urban,26,1.5369061313683696
5415,1767,31.0,4.7,Sunny,Jam,2,Snack,motorcycle,1.0,No,Urban,23,12.463941143973035
5416,4961,21.0,4.7,Cloudy,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,25,4.658182487904221
5417,13835,32.0,4.1,Stormy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,39,17.073957291378203
5418,9622,28.0,4.6,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,41,17.07478648591887
5419,5947,37.0,4.3,Sandstorms,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,38,10.756955716100647
5420,5625,25.0,4.9,Sandstorms,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,12,13.6158334590668
5421,11996,24.0,4.7,Stormy,Low,0,Meal,motorcycle,0.0,No,Metropolitian,16,10.602582382281538
5422,18694,33.0,4.6,Cloudy,High,1,Meal,motorcycle,0.0,No,Metropolitian,35,6.050551152414774
5423,14081,24.0,4.6,Fog,Low,1,Snack,motorcycle,0.0,No,Urban,10,7.449051156960907
5424,37291,32.0,4.6,Fog,Medium,2,Snack,motorcycle,0.0,No,Metropolitian,15,4.4941564732482195
5425,44172,20.0,4.9,Sandstorms,Low,1,Meal,motorcycle,0.0,No,Urban,14,7.66074883748164
5426,6976,37.0,4.6,Fog,Low,2,Snack,scooter,1.0,No,Metropolitian,18,7.762480218858945
5427,19985,20.0,5.0,Sunny,Jam,1,Buffet,scooter,1.0,No,Metropolitian,16,19.761880409233967
5428,42921,30.0,4.5,Sunny,Medium,2,Drinks,scooter,1.0,No,Urban,25,12.073616371156678
5429,14525,26.0,4.9,Fog,High,1,Buffet,motorcycle,0.0,No,Metropolitian,27,3.1162479964112197
5430,12365,29.0,4.0,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,21,1.5367312302998484
5431,15579,32.0,4.7,Sandstorms,Jam,2,Buffet,electric_scooter,0.0,No,Urban,30,4.56122368116472
5432,402,20.0,4.7,Cloudy,Jam,1,Snack,scooter,1.0,No,Metropolitian,29,7.790401204125207
5433,14686,20.0,4.2,Sunny,Jam,0,Drinks,motorcycle,1.0,No,Metropolitian,46,9.31574536122232
5434,15147,37.0,4.8,Sunny,Jam,1,Meal,motorcycle,1.0,No,Metropolitian,22,9.348431884502418
5435,40214,50.0,6.0,,,3,Drinks,electric_scooter,1.0,No,Metropolitian,40,17129.325998400956
5436,19926,34.0,5.0,Cloudy,Medium,1,Snack,scooter,1.0,No,Metropolitian,32,20.17774245119651
5437,15756,39.0,4.6,Fog,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,33,9.088078141696645
5438,33941,23.0,4.9,Fog,Jam,2,Buffet,electric_scooter,1.0,No,Metropolitian,38,19.839659093709695
5439,44090,27.0,4.5,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,22,19.87568060491353
5440,7768,21.0,4.6,Stormy,Medium,1,Buffet,scooter,0.0,No,,16,16.902051800225596
5441,44803,32.0,4.6,Fog,Low,1,Snack,motorcycle,1.0,No,Metropolitian,18,3.058968616404183
5442,19539,37.0,4.9,Sunny,Low,1,Drinks,motorcycle,0.0,No,Metropolitian,16,4.657625566751807
5443,5367,25.0,5.0,Fog,Medium,1,Buffet,scooter,0.0,No,Metropolitian,34,19.97609532002721
5444,43504,28.0,4.6,Sandstorms,Jam,0,Drinks,motorcycle,,No,,20,9.220834606789488
5445,13138,35.0,4.2,Windy,Low,0,Drinks,motorcycle,0.0,No,Metropolitian,26,1.5147861372373659
5446,28958,29.0,4.6,Fog,High,1,Buffet,scooter,1.0,No,Metropolitian,22,6.232152800617194
5447,21368,22.0,4.8,Sandstorms,Jam,1,Drinks,scooter,1.0,No,Metropolitian,28,10.865409153097005
5448,39609,21.0,4.9,Sunny,Low,2,Drinks,motorcycle,0.0,No,Metropolitian,23,1.5321262819005874
5449,16563,39.0,4.4,Fog,High,2,Drinks,scooter,1.0,No,Metropolitian,38,3.1091253366187095
5450,42435,38.0,4.2,Windy,Jam,1,Drinks,scooter,1.0,No,Urban,34,14.02226886024068
5451,1197,35.0,4.9,Sandstorms,Low,1,Snack,scooter,1.0,No,Urban,25,1.5147937187609204
5452,11902,23.0,4.5,Sunny,Jam,2,Snack,scooter,1.0,No,Metropolitian,22,11.007734763545226
5453,11742,38.0,5.0,Cloudy,Low,2,Buffet,scooter,0.0,No,Metropolitian,15,2.9962078017643874
5454,10802,32.0,4.4,Stormy,Medium,2,Drinks,scooter,1.0,No,Urban,32,4.4648105527976245
5455,25777,27.0,4.8,Stormy,Low,1,Buffet,scooter,0.0,No,Metropolitian,18,4.656945385554083
5456,22828,20.0,4.6,Fog,Medium,0,Drinks,motorcycle,1.0,No,Urban,29,6.119692285902442
5457,14552,35.0,4.8,Fog,Low,2,Meal,scooter,1.0,No,Metropolitian,19,9.060458337200204
5458,18799,28.0,4.8,Stormy,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,38,20.508671730893248
5459,33976,26.0,4.6,Cloudy,Low,1,Drinks,scooter,0.0,No,Metropolitian,18,3.0594600776022856
5460,29207,24.0,5.0,Sandstorms,High,2,Buffet,scooter,1.0,No,Metropolitian,20,1.5526929429679828
5461,212,34.0,4.7,Windy,Medium,1,Snack,motorcycle,1.0,No,Metropolitian,30,6.210589610263767
5462,452,34.0,4.4,Stormy,Jam,2,Buffet,scooter,1.0,No,Urban,31,7.762944133651041
5463,23926,26.0,4.9,Sandstorms,Medium,1,Meal,scooter,0.0,No,Metropolitian,21,5.959019072120809
5464,22878,26.0,3.9,Sunny,Jam,0,Buffet,motorcycle,2.0,No,Urban,40,7.64950631838354
5465,32366,26.0,4.8,Cloudy,Medium,2,Buffet,scooter,0.0,No,Metropolitian,35,20.968993556049586
5466,39852,28.0,4.9,Sandstorms,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,23,6.11986671196581
5467,35600,27.0,4.9,Sandstorms,Jam,0,Snack,motorcycle,1.0,No,Urban,28,20.178298581851102
5468,13877,34.0,4.6,Fog,High,0,Drinks,motorcycle,1.0,No,Metropolitian,25,5.958965689618683
5469,24129,31.0,4.1,Stormy,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,32,9.326113870466685
5470,21459,28.0,4.9,Sunny,High,1,Drinks,motorcycle,0.0,No,Metropolitian,11,1.4898458815340307
5471,20114,20.0,4.8,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,21,7.7626338661583745
5472,27057,30.0,3.5,Sandstorms,Jam,2,Meal,electric_scooter,1.0,No,Metropolitian,39,12.107250921301752
5473,15282,38.0,4.0,Stormy,Low,0,Buffet,motorcycle,1.0,No,Metropolitian,27,9.348325936441572
5474,26131,26.0,4.8,Stormy,Low,1,Buffet,motorcycle,1.0,No,Urban,10,7.683355299985663
5475,16295,33.0,4.7,Sandstorms,Jam,2,Buffet,motorcycle,1.0,No,Metropolitian,25,7.660840811961547
5476,37617,29.0,4.5,Stormy,High,1,Buffet,motorcycle,1.0,No,Urban,19,3.0295617221127684
5477,6811,26.0,4.6,Cloudy,Jam,1,Drinks,scooter,0.0,No,Metropolitian,26,4.657671709829313
5478,18265,35.0,4.9,Sunny,Low,0,Snack,motorcycle,0.0,No,Metropolitian,26,10.865409153097005
5479,37992,31.0,4.8,Fog,Medium,0,Drinks,motorcycle,0.0,No,Metropolitian,26,4.674220355789451
5480,3476,27.0,4.7,Windy,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,28,6.120777222677923
5481,44450,32.0,4.6,Windy,Jam,2,Snack,motorcycle,1.0,No,Metropolitian,30,7.66074883748164
5482,27015,,,,,1,Meal,motorcycle,0.0,No,Urban,21,16460.01288771731
5483,2090,39.0,4.7,Windy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,20,9.12135038947788
5484,20719,20.0,4.6,Sunny,Low,0,Buffet,motorcycle,0.0,No,Metropolitian,11,1.554465957907003
5485,40444,23.0,4.5,Windy,Jam,1,Meal,scooter,1.0,No,Metropolitian,20,20.442929762531403
5486,34531,24.0,4.1,Windy,Jam,0,Snack,motorcycle,1.0,No,Metropolitian,37,11.719815091737672
5487,11987,29.0,4.6,Sandstorms,High,0,Buffet,motorcycle,0.0,No,Metropolitian,31,3.1450674354101187
5488,9425,25.0,5.0,Stormy,Jam,1,Buffet,scooter,1.0,No,Metropolitian,23,12.116946920624557
5489,12810,37.0,4.6,Cloudy,Medium,1,Snack,motorcycle,1.0,No,Urban,32,14.152800689506924
5490,17507,36.0,4.5,Stormy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,39,10.756895455418547
5491,30658,33.0,4.7,Stormy,Jam,0,Meal,motorcycle,2.0,No,Metropolitian,41,13.96911696778712
5492,40667,26.0,4.7,Sunny,Medium,1,Drinks,scooter,0.0,No,Urban,13,6.080882967543937
5493,16389,29.0,4.2,Stormy,Low,0,Meal,motorcycle,1.0,No,Metropolitian,20,4.560740459243263
5494,10597,25.0,4.7,Stormy,Medium,1,Meal,scooter,1.0,No,Metropolitian,18,11.007734763545226
5495,33199,28.0,4.4,Cloudy,High,1,Buffet,motorcycle,1.0,No,Metropolitian,34,6.146633645909954
5496,45290,31.0,4.6,Windy,Low,2,Snack,scooter,0.0,No,Metropolitian,21,10.866277542361992
5497,30645,20.0,5.0,Stormy,Jam,2,Drinks,scooter,1.0,No,Metropolitian,17,12.418462399395636
5498,30106,29.0,4.5,Sandstorms,Low,0,Snack,motorcycle,0.0,No,Metropolitian,21,3.105091097288089
5499,2705,22.0,4.9,Stormy,Jam,2,Buffet,scooter,0.0,No,Metropolitian,16,13.828140500466104
5500,5902,35.0,4.9,Sunny,Jam,2,Snack,electric_scooter,0.0,No,Metropolitian,21,7.683697910339948
5501,18410,29.0,4.6,Windy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,29,10.58702370490736
5502,25334,21.0,4.7,Cloudy,Jam,2,Buffet,scooter,1.0,No,Metropolitian,44,11.91659505984837
5503,28234,25.0,4.7,Windy,Low,1,Drinks,scooter,0.0,No,Urban,19,16.84990409547342
5504,23065,37.0,4.7,Fog,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,26,6.050551152414774
5505,4252,25.0,4.7,Sunny,Medium,2,Meal,motorcycle,1.0,No,Metropolitian,11,10.641572477092016
5506,2238,20.0,4.8,Windy,Low,1,Buffet,scooter,1.0,No,Urban,12,1.4981529723955538
5507,37379,25.0,5.0,Cloudy,Low,2,Snack,scooter,1.0,No,Urban,10,7.325604385012592
5508,24201,26.0,4.7,Windy,Medium,2,Meal,scooter,0.0,No,Metropolitian,23,7.461235500879072
5509,44194,26.0,4.8,Stormy,Jam,1,Buffet,scooter,0.0,No,Metropolitian,24,7.790426272020499
5510,5976,34.0,4.0,Sandstorms,Medium,1,Snack,scooter,0.0,No,Metropolitian,31,4.65798777420061
5511,35833,31.0,4.6,Fog,High,1,Snack,scooter,0.0,No,Metropolitian,27,3.1089026299388833
5512,10973,26.0,4.6,Stormy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,23,9.075352487305347
5513,29845,29.0,4.7,Sunny,Low,2,Buffet,motorcycle,1.0,No,Metropolitian,15,3.116127221552501
5514,12010,26.0,4.8,Stormy,Medium,1,Buffet,motorcycle,1.0,No,Urban,23,13.97014466551021
5515,13698,32.0,5.0,Cloudy,Low,2,Snack,motorcycle,0.0,No,Metropolitian,16,3.040570257919934
5516,601,,,,,3,Meal,electric_scooter,0.0,No,Metropolitian,27,1.5725337265584898
5517,15183,20.0,4.8,Sandstorms,Jam,2,Snack,scooter,1.0,No,Metropolitian,25,10.75677007119627
5518,13574,34.0,4.8,Sunny,Low,2,Meal,scooter,0.0,No,Metropolitian,16,1.5321547964178643
5519,6055,30.0,4.4,Stormy,Jam,1,Meal,scooter,2.0,No,Metropolitian,40,16.853347148196544
5520,44768,39.0,4.7,Fog,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,42,13.766855008643477
5521,24002,32.0,4.7,Windy,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,28,9.081833107206425
5522,39181,33.0,4.1,Stormy,Low,0,Buffet,motorcycle,1.0,No,,25,3.1050835228870928
5523,3208,31.0,4.9,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,29,7.772241951604515
5524,5360,29.0,4.8,Stormy,Medium,2,Drinks,scooter,0.0,No,Urban,20,5.96026517145059
5525,36771,30.0,4.8,Fog,Low,2,Snack,scooter,0.0,No,Urban,26,20.179188206691737
5526,122,31.0,4.6,Cloudy,Jam,0,Snack,motorcycle,0.0,No,Metropolitian,25,9.08797274434547
5527,23129,,,,,3,Snack,scooter,0.0,No,Urban,16,1.5147861372373659
5528,44612,38.0,4.6,Cloudy,Medium,0,Buffet,motorcycle,0.0,No,Metropolitian,40,16.903235903501507
5529,6492,29.0,4.6,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,18,13.829770499629607
5530,4925,23.0,4.9,Fog,Medium,0,Snack,motorcycle,1.0,No,Metropolitian,28,4.494121436510551
5531,40298,37.0,4.2,Cloudy,Low,2,Drinks,scooter,0.0,No,Metropolitian,36,12.237791614989472
5532,5684,33.0,4.6,Stormy,Low,2,Meal,electric_scooter,1.0,No,Metropolitian,26,3.0405548225583963
5533,16405,20.0,4.8,Fog,Medium,1,Meal,motorcycle,1.0,No,Urban,18,4.494257828303517
5534,1587,,,Windy,Jam,2,Snack,electric_scooter,1.0,No,Metropolitian,20,13.681590426910821
5535,3883,28.0,4.7,Sandstorms,High,0,Snack,motorcycle,0.0,No,Urban,38,6.037474189774952
5536,3916,38.0,4.6,Sunny,Low,1,Snack,motorcycle,0.0,No,Metropolitian,26,16.852565465411075
5537,11881,22.0,4.8,Stormy,Low,1,Buffet,motorcycle,1.0,,Urban,14,1.5525876658669657
5538,26088,36.0,4.7,Fog,Low,0,Snack,motorcycle,0.0,No,Metropolitian,25,1.5581193602469814
5539,11322,30.0,4.9,Sunny,Jam,2,Drinks,electric_scooter,1.0,No,Urban,19,16.637054384866953
5540,31464,32.0,4.4,Stormy,Medium,2,Snack,motorcycle,1.0,No,Metropolitian,31,9.314965469003848
5541,31633,35.0,5.0,Sunny,Low,1,Meal,scooter,1.0,No,,28,12.209864132220488
5542,24884,36.0,4.7,Stormy,Jam,0,Buffet,motorcycle,3.0,No,Metropolitian,43,11.007734763545226
5543,28395,39.0,5.0,Sandstorms,Medium,0,Drinks,motorcycle,1.0,No,Metropolitian,39,13.622111102049937
5544,12601,28.0,4.5,Sandstorms,Low,1,Drinks,scooter,0.0,No,Metropolitian,17,12.16106953197536
5545,20479,21.0,4.8,Windy,Medium,2,Snack,electric_scooter,1.0,No,Metropolitian,21,9.075521306348927
5546,11912,28.0,4.4,Stormy,Medium,0,Buffet,motorcycle,1.0,No,Metropolitian,39,10.906432552690374
5547,41695,32.0,4.6,Sunny,Medium,1,Buffet,scooter,1.0,No,Metropolitian,29,13.631271209126313
5548,41351,22.0,4.6,Windy,Medium,1,Drinks,motorcycle,1.0,No,Metropolitian,25,12.07514720395944
5549,39916,33.0,4.8,Stormy,Low,2,Buffet,motorcycle,0.0,No,Metropolitian,20,3.1091344151110065
5550,21628,22.0,4.9,Windy,Low,1,Buffet,motorcycle,1.0,No,Metropolitian,14,19.362561679300065
5551,28870,33.0,5.0,Sandstorms,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,28,7.546676276279247
5552,15771,31.0,3.8,Fog,Low,1,Buffet,motorcycle,2.0,No,Metropolitian,35,16.1141846993705
5553,25353,32.0,4.6,Windy,High,1,Drinks,motorcycle,1.0,No,Metropolitian,27,6.1793308874930295
5554,10744,23.0,4.5,Fog,Jam,2,Buffet,motorcycle,1.0,No,Urban,30,7.4400215308800375
5555,5969,24.0,5.0,Sunny,High,2,Buffet,motorcycle,0.0,No,,15,6.210045163086574
5556,23975,37.0,4.7,Sunny,Jam,1,Snack,motorcycle,1.0,No,Metropolitian,22,7.763607607896017
5557,348,31.0,4.0,Cloudy,Low,0,Drinks,motorcycle,1.0,No,Metropolitian,35,12.420692539734093
5558,19097,34.0,4.2,Stormy,Low,0,Snack,motorcycle,1.0,No,Metropolitian,26,7.76177991912937
5559,4773,32.0,4.9,Cloudy,Jam,0,Meal,motorcycle,1.0,No,Metropolitian,25,9.315024038674505
5560,12457,20.0,4.7,Windy,Medium,2,Snack,scooter,1.0,No,Metropolitian,28,6.120941769453341
5561,4010,21.0,4.7,Windy,Jam,2,Meal,scooter,1.0,No,Metropolitian,24,19.975808791440553
5562,44158,35.0,4.9,Cloudy,Medium,1,Buffet,motorcycle,1.0,No,Metropolitian,44,10.641157729145194
5563,40339,22.0,4.8,Stormy,Low,2,Meal,scooter,1.0,No,Metropolitian,15,3.1162127423935866
5564,37125,20.0,4.8,Windy,Medium,0,Drinks,motorcycle,1.0,No,Urban,30,16.787644794368553
5565,7934,,,Fog,Medium,1,Drinks,motorcycle,0.0,No,Urban,17,8.952959099789846
5566,5594,28.0,4.7,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Urban,19,10.711185800765131
5567,17693,32.0,4.8,Stormy,Low,2,Drinks,scooter,0.0,No,Metropolitian,25,7.450185408300296
5568,7472,20.0,4.9,Sandstorms,Low,1,Meal,motorcycle,1.0,No,Urban,14,3.1450674354101187
5569,24582,28.0,4.6,Stormy,Jam,0,Snack,motorcycle,2.0,No,Metropolitian,34,7.862668167467362
5570,7084,33.0,4.6,Sunny,Jam,1,Meal,scooter,0.0,No,Metropolitian,20,17.297865752893937
5571,14417,29.0,4.6,Cloudy,Low,1,Drinks,motorcycle,1.0,No,Metropolitian,26,12.20941127284804
5572,8733,25.0,4.7,Sandstorms,Low,1,Meal,scooter,1.0,No,Metropolitian,18,14.152800689506924
5573,12779,21.0,4.7,Stormy,Jam,0,Buffet,motorcycle,0.0,No,Metropolitian,39,16.600966466253027
5574,41479,33.0,4.8,Fog,Medium,1,Drinks,motorcycle,0.0,No,Metropolitian,15,9.264201245010945
5575,29887,21.0,4.5,Fog,Low,1,Meal,motorcycle,0.0,No,Metropolitian,29,16.47629640796362
5576,6789,35.0,4.8,Sandstorms,Low,2,Buffet,scooter,1.0,No,Metropolitian,22,20.206316416484
5577,44044,32.0,4.6,Sunny,Jam,0,Meal,motorcycle,0.0,No,Metropolitian,30,13.988777563406439
5578,34961,33.0,4.7,Cloudy,Jam,1,Drinks,motorcycle,1.0,No,Metropolitian,25,7.862668167467362
5579,23664,27.0,4.8,Stormy,Medium,2,Meal,motorcycle,0.0,No,Urban,24,4.589965402649785
5580,13101,24.0,4.6,Fog,Medium,2,Snack,scooter,0.0,No,Metropolitian,17,6.218002348642889
5581,35261,31.0,4.5,Cloudy,Medium,1,Buffet,scooter,1.0,No,Urban,17,9.31301715871654
